,,,,bat tracking,,,,,,,,,,,,,,,,bat tracking swing path,,,,,,,,, batted ball ,,,,,,,,,,,,,,,Arm Strength,,,,,,,,,,,,,,,,,,,,,,,,,Base running value (Arm value on folder),,,,,,,,,,,,,,,,,,,Baseruning_run_value,,,,,,,,,,,,,,,Basestealing runnning game,,,,,,,,,,,,,,,,,,,,Exit velocity,,,,,,,,,,,,,,,,,Expected Statistics,,,,,,,,,,,Field Run Value,,,,,,,,,,,,,,,,,,Outs above avergae,,,,,,,,,,,,,Run value ( Swing take),,,,,,,Sprint speed,,,,,,
id,name,year,side,swings_competitive,percent_swings_competitive,contact,avg_bat_speed,hard_swing_rate,squared_up_per_bat_contact,squared_up_per_swing,blast_per_bat_contact,blast_per_swing,swing_length,swords,batter_run_value,whiffs,whiff_per_swing,batted_ball_events,batted_ball_event_per_swing,swing_tilt,attack_angle,attack_direction,ideal_attack_angle_rate,avg_intercept_y_vs_plate,avg_intercept_y_vs_batter,avg_batter_y_position,avg_batter_x_position,competitive_swings,bbe,gb_rate,air_rate,fb_rate,ld_rate,pu_rate,pull_rate,straight_rate,oppo_rate,pull_gb_rate,straight_gb_rate,oppo_gb_rate,pull_air_rate,straight_air_rate,oppo_air_rate,fielder_name,team_name,primary_position,primary_position_name,total_throws,total_throws_1b,total_throws_2b,total_throws_3b,total_throws_ss,total_throws_lf,total_throws_cf,total_throws_rf,total_throws_inf,total_throws_of,max_arm_strength,arm_1b,arm_2b,arm_3b,arm_ss,arm_lf,arm_cf,arm_rf,arm_inf,arm_of,arm_overall,entity_name,runner_runs,fielder_runs,runner_runs_advances,runner_runs_thrown_out,runner_runs_hold,fielder_runs_advances,fielder_runs_thrown_out,fielder_runs_hold,n_opp_xb,n_att_xb,rate_att_xb,est_rate_att_generic_runner,est_rate_att_generic_fielder,n_out,n_safe,rate_safe,rate_safe_per_attempt,year.1,start_year,end_year,runner_runs_tot,runner_runs_XB,runner_runs_SBX,N_runner_moved,runner_runs_XB_swipe,runner_runs_XB_snipe,runner_runs_XB_freeze,N_runner_moved_XB,runner_runs_SB2,runner_runs_SB3,simple_stolen_on_running_act_SB2,simple_stolen_on_running_act_SB3,N_runner_moved_SBX,player_name,key_target_base,runs_stolen_on_running_act,n_init,rate_sbx,n_sb,n_cs,n_pk,n_bk,n_fb,n_plus,n_minus,net_act_plus,net_act_minus,r_primary_lead,r_secondary_lead,r_sec_minus_prim_lead,r_primary_lead_sbx,r_secondary_lead_sbx,r_sec_minus_prim_lead_sbx,"last_name, first_name",attempts,avg_hit_angle,anglesweetspotpercent,max_hit_speed,avg_hit_speed,ev50,fbld,gb,max_distance,avg_distance,avg_hr_distance,ev95plus,ev95percent,barrels,brl_percent,brl_pa,pa,bip,ba,est_ba,est_ba_minus_ba_diff,slg,est_slg,est_slg_minus_slg_diff,woba,est_woba,est_woba_minus_woba_diff,total_runs,inf_of_runs,range_runs,arm_runs,dp_runs,catching_runs,framing_runs,throwing_runs,blocking_runs,outs_total,outs_2,outs_3,outs_4,outs_5,outs_6,outs_7,outs_8,outs_9,display_team_name,primary_pos_formatted,fielding_runs_prevented,outs_above_average,outs_above_average_infront,outs_above_average_lateral_toward3bline,outs_above_average_lateral_toward1bline,outs_above_average_behind,outs_above_average_rhh,outs_above_average_lhh,actual_success_rate_formatted,adj_estimated_success_rate_formatted,diff_success_rate_formatted,team_id,pitches,runs_all,runs_heart,runs_shadow,runs_chase,runs_waste,team,position,age,competitive_runs,bolts,hp_to_1b,sprint_speed
682928,"Abrams, CJ",2025,L,1033,0.900610288,799,72.40084137,0.254598258,0.314142678,0.242981607,0.13767209,0.106485963,7.600194743,28,-22.59630417,234,0.226524685,415,0.401742498,27.25102661,10.86188873,-3.792752829,0.589545015,3.860022162,31.6952448,27.83522264,30.03325299,1033,459,0.40087146,0.59912854,0.281045752,0.237472767,0.080610022,0.437908497,0.346405229,0.215686275,0.215686275,0.137254902,0.047930283,0.222222222,0.209150327,0.167755991,"Abrams, CJ",,6,Shortstop,627,0,0,0,627,0,0,0,627,0,91.2,,,,82.9,,,,82.9,,82.9,"Abrams, CJ",0.020029557,-0.057394478,0.264528242,0,-0.244498685,-0.259805203,0,0.202410724,4,3,0.75,0.739816919,0.7182746,0,3,0.75,1,2025,2025,2025,6.633676612,3.321046029,3.312630583,104,6.635715799,-1.59558168,-1.71908809,72,2.900505971,0.412124613,14.48146824,2.825597435,32,"Abrams, CJ",All,3.312630583,960,0.029166667,26,2,2,2,0,28,4,17.90219587,-0.595130203,11.77273038,14.86279295,3.090062571,13.14639286,24.11575,10.96935714,"Abrams, CJ",459,13.3,34.4,112.7,88.7,99.5,92.1,86.3,428,170,387,180,39.2,35,7.6,5.5,635,459,0.257,0.245,0.012,0.433,0.401,0.032,0.324,0.309,0.015,-8.713461881,-8.713461881,-7.952581826,-0.057394478,-0.703485576,,,,,3673,0,0,0,0,3673,0,0,0,Nationals,SS,-8,-11,-4,0,-6,0,-10,0,75%,77%,-2%,120,2320,1.09293388,-14.18080727,-9.397441937,13.80609834,10.86508475,WSH,SS,24,238,1,4.27,28.2
687401,"Ortiz, Joey",2025,R,759,0.904648391,643,72.40083144,0.243741765,0.275272162,0.233201581,0.129082426,0.109354414,7.529069433,7,-16.43339145,116,0.152832675,356,0.469038208,27.84652237,1.71072846,-1.759698236,0.333333333,-2.855429483,29.09177902,31.9472085,28.20836336,759,402,0.455223881,0.544776119,0.186567164,0.223880597,0.134328358,0.2960199,0.380597015,0.323383085,0.171641791,0.179104478,0.104477612,0.124378109,0.201492537,0.218905473,"Ortiz, Joey",,6,Shortstop,779,0,0,0,779,0,0,0,779,0,92.5,,,,84,,,,84,,84,"Ortiz, Joey",-0.100001029,0.062586587,0.005695922,0,-0.105696951,-0.0056697,0,0.068256287,3,1,0.333333333,0.506753031,0.449506061,0,1,0.333333333,1,2025,2025,2025,1.577680692,1.710495314,-0.132814621,40,2.43753537,0,-0.727040057,32,-0.029857086,-0.102957536,0.344487223,-0.84482188,8,"Ortiz, Joey",All,-0.132814621,566,0.014134276,6,2,0,0,0,6,2,-0.369343898,-0.130990759,12.4814771,15.02810496,2.546627863,12.807,22.640125,9.833125,"Ortiz, Joey",402,13.3,27.1,109.8,84.9,98,88.9,85.3,414,140,387,132,32.8,12,3,2.4,506,402,0.23,0.245,-0.015,0.317,0.327,-0.01,0.263,0.275,-0.012,10.28644327,10.28644327,9.094219611,0.062586587,1.129637073,,,,,3653,0,0,0,0,3653,0,0,0,Brewers,SS,10,13,9,1,4,0,11,3,74%,71%,3%,158,1873,-13.96085536,-13.35611426,-13.85698191,8.167136809,5.085104002,MIL,SS,26,213,10,4.27,28.7
665161,"Peña, Jeremy",2025,R,811,0.905133929,604,72.31732454,0.156596794,0.405629139,0.302096178,0.198675497,0.147965475,7.551023366,13,0.907779202,207,0.255240444,381,0.469790382,30.41666098,10.89110194,-8.173094044,0.627620222,1.84533796,32.0289689,30.18363094,26.22758012,811,403,0.478908189,0.521091811,0.2382134,0.23325062,0.049627792,0.426799007,0.377171216,0.196029777,0.215880893,0.213399504,0.049627792,0.210918114,0.163771712,0.146401985,"Peña, Jeremy",,6,Shortstop,560,0,0,0,560,0,0,0,560,0,89.7,,,,81.3,,,,81.3,,81.3,"Peña, Jeremy",-0.580465385,0.425159037,0.068152551,0,-0.648617936,-0.068196223,0,0.49335526,12,5,0.416666667,0.646388965,0.600792834,0,5,0.416666667,1,2025,2025,2025,4.037596597,2.062218604,1.975377992,68,3.683502178,-0.754005037,-0.867278537,48,0.8630112,1.112366793,3.366408883,5.157840476,20,"Peña, Jeremy",All,1.975377992,1009,0.016848365,16,1,1,1,1,18,2,7.442136876,1.082112483,12.91815541,16.85137621,3.933220793,12.95294118,23.37047059,10.41752941,"Peña, Jeremy",403,8.9,30,109.9,88.9,100.4,94.5,84.8,423,150,380,173,42.9,33,8.2,6.1,543,403,0.304,0.27,0.034,0.477,0.432,0.045,0.363,0.334,0.029,6.01065201,6.01065201,6.057082345,0.425159037,-0.471589372,,,,,3185,0,0,0,0,3185,0,0,0,Astros,SS,6,8,5,0,1,2,6,2,79%,77%,2%,117,1778,17.55942169,10.03365634,-9.897241303,9.061197596,8.361809053,HOU,SS,27,227,64,4.28,29.6
593428,"Bogaerts, Xander",2025,R,741,0.903658537,592,72.21679599,0.260458839,0.363175676,0.290148448,0.157094595,0.125506073,7.335557058,16,-19.2069023,149,0.201079622,352,0.475033738,30.99022219,10.18582356,-6.931029323,0.524966262,15.0511564,34.75441618,19.70325978,29.09519807,741,406,0.438423645,0.561576355,0.231527094,0.268472906,0.061576355,0.42364532,0.374384236,0.201970443,0.238916256,0.160098522,0.039408867,0.184729064,0.214285714,0.162561576,"Bogaerts, Xander",,6,Shortstop,519,0,0,0,519,0,0,0,519,0,86.3,,,,81.7,,,,81.7,,81.7,"Bogaerts, Xander",-0.256801821,0.259230675,0,0,-0.256801821,0,0,0.259230675,4,0,0,0.284759901,0.271623637,0,0,0,,2025,2025,2025,0.664195982,-0.605860679,1.270056661,50,2.155359024,-0.887774756,-1.873444947,35,1.444006886,-0.173950225,7.381352018,-1.17061276,15,"Bogaerts, Xander",All,1.270056661,713,0.021037868,13,2,0,0,0,13,2,6.099104018,0.11163524,12.11405082,16.18372795,4.06967713,12.2916,24.3994,12.1078,"Bogaerts, Xander",406,11.1,36.7,112.2,89,100.2,92.9,85.9,424,163,389,159,39.2,28,6.9,5.1,552,406,0.263,0.267,-0.004,0.391,0.413,-0.022,0.313,0.327,-0.014,6.63252253,6.63252253,5.416991694,0.259230675,0.956300161,,,,,3250,0,0,0,0,3250,0,0,0,Padres,SS,6,8,4,5,0,-1,4,3,77%,75%,2%,135,2100,-4.925945687,-5.985582731,-21.14766834,13.03050562,9.176799763,SD,SS,32,200,,4.37,27.6
642715,"Adames, Willy",2025,R,1152,0.90494894,846,72.05416427,0.197916667,0.291962175,0.214409722,0.11820331,0.086805556,8.139825538,14,-20.42652715,306,0.265625,388,0.336805556,35.29393189,18.44934072,-3.908572236,0.502604167,2.446789762,31.55291122,29.10612146,28.93962035,1152,421,0.318289786,0.681710214,0.363420428,0.22327791,0.095011876,0.441805226,0.318289786,0.239904988,0.216152019,0.071258907,0.03087886,0.225653207,0.247030879,0.209026128,"Adames, Willy",,6,Shortstop,740,0,0,0,740,0,0,0,740,0,89.8,,,,87.2,,,,87.2,,87.2,"Adames, Willy",-0.307255965,0.336923564,0.09050934,0,-0.397765305,-0.052248526,0,0.38917209,8,2,0.25,0.439233912,0.444659121,0,2,0.25,1,2025,2025,2025,1.555124307,1.165824236,0.389300071,56,3.097115646,-0.78532938,-1.14596203,42,0.570333943,-0.181033872,2.428222869,-1.442327783,14,"Adames, Willy",All,0.389300071,993,0.013091641,11,2,1,0,0,11,3,0.217410871,0.768484215,12.10467519,16.23843664,4.133761448,12.34869231,23.35246154,11.00376923,"Adames, Willy",421,21.1,35.6,110.2,88.9,99.9,94,80.6,452,193,401,180,42.8,53,12.6,7.7,686,421,0.225,0.224,0.001,0.421,0.435,-0.014,0.321,0.327,-0.006,4.334253276,4.334253276,3.908337173,0.336923564,0.088992539,,,,,4169,0,0,0,0,4169,0,0,0,Giants,SS,4,5,8,5,-8,0,3,2,73%,72%,1%,137,2797,13.41212627,-0.76461758,-19.26825161,19.70849707,13.7364984,SF,SS,29,163,,4.48,28
672640,"Lopez, Otto",2025,R,874,0.902892562,726,71.69750316,0.219679634,0.377410468,0.313501144,0.170798898,0.14187643,6.7934977,19,-19.22976666,148,0.169336384,420,0.480549199,29.93363168,7.3984731,-2.308307724,0.485125858,1.173893723,30.47917588,29.30528215,28.51782078,874,465,0.486021505,0.513978495,0.232258065,0.234408602,0.047311828,0.344086022,0.402150538,0.253763441,0.234408602,0.2,0.051612903,0.109677419,0.202150538,0.202150538,"Lopez, Otto",,6,Shortstop,583,0,150,0,433,0,0,0,583,0,87.5,,83.4,,83.9,,,,83.9,,83.9,"Lopez, Otto",-0.764459393,0.77092657,0.085591565,-0.802914247,-0.047136711,-0.096887071,0.772290015,0.095523626,6,4,0.666666667,0.603516133,0.61645761,1,3,0.5,0.75,2025,2025,2025,1.882940405,1.116059763,0.766880642,65,3.163747145,-0.766586669,-1.281100712,46,0.874233516,-0.107352875,6.043058609,-0.802813904,19,"Lopez, Otto",All,0.766880642,759,0.022397892,13,4,0,1,1,15,4,6.364917902,-1.124673197,12.31097938,16.99433137,4.683351988,11.44882353,21.10470588,9.655882353,"Lopez, Otto",465,8.4,32.5,111.2,88.5,99.9,92.4,85.7,446,154,402,178,38.3,33,7.1,5.6,594,465,0.246,0.269,-0.023,0.368,0.434,-0.066,0.295,0.33,-0.035,2.030108529,2.030108529,2.667713381,0.782510028,-1.42011488,,,,,2870,0,0,0,0,2870,0,0,0,Marlins,SS,3,4,0,2,0,0,0,3,75%,74%,1%,146,2129,-5.811703333,-14.10224193,-11.11148353,11.71754807,7.684474059,MIA,SS,26,260,1,4.22,28.5
678662,"Tovar, Ezequiel",2025,R,774,0.904205607,539,71.62644932,0.19121447,0.261595547,0.182170543,0.126159555,0.087855297,7.53609593,7,-21.72841614,235,0.303617571,241,0.311369509,36.09662077,10.94271508,0.60985243,0.521963824,0.786184262,29.12027434,28.33409008,23.86854752,774,270,0.355555556,0.644444444,0.274074074,0.314814815,0.055555556,0.381481481,0.322222222,0.296296296,0.203703704,0.107407407,0.044444444,0.177777778,0.214814815,0.251851852,"Tovar, Ezequiel",,6,Shortstop,397,0,0,0,397,0,0,0,397,0,90.3,,,,85.7,,,,85.7,,85.7,"Tovar, Ezequiel",-0.177318648,0.178502207,0.013164689,0,-0.190483337,-0.013182678,0,0.191684885,4,1,0.25,0.460994591,0.444002296,0,1,0.25,1,2025,2025,2025,-0.859730739,0.452746098,-1.312476837,45,1.929919114,-0.76904431,-0.708128706,36,-0.933218668,-0.379258169,-3.035369175,-0.805230325,9,"Tovar, Ezequiel",All,-1.312476837,526,0.015209125,5,3,1,0,0,5,4,-1.663171752,-2.177427748,12.16287854,17.12737449,4.964495951,13.077625,24.959,11.881375,"Tovar, Ezequiel",270,16.4,43.3,112.5,89.4,100.5,93.2,83.7,433,186,406,105,38.9,25,9.3,6.4,390,270,0.253,0.261,-0.008,0.4,0.441,-0.041,0.301,0.319,-0.018,3.471276082,3.471276082,2.39584195,0.178502207,0.896931925,,,,,2402,0,0,0,0,2402,0,0,0,Rockies,SS,2,3,-3,2,3,1,5,-2,78%,77%,1%,115,1469,-5.303547073,-5.983347866,-5.40462228,-0.503779536,6.58820261,COL,SS,23,121,,4.47,27.6
669707,"Triolo, Jared",2025,R,587,0.901689708,458,71.60517239,0.143100511,0.329694323,0.257240204,0.14628821,0.114139693,7.777656252,14,-17.37155731,129,0.219761499,233,0.39693356,37.29118735,8.766607697,-2.421690183,0.446337308,-1.211547386,28.23289977,29.44444716,26.93314104,587,259,0.409266409,0.590733591,0.274131274,0.247104247,0.069498069,0.374517375,0.343629344,0.281853282,0.216216216,0.150579151,0.042471042,0.158301158,0.193050193,0.239382239,"Triolo, Jared",,6,Shortstop,423,58,51,71,243,0,0,0,365,0,88.6,,,,83.6,,,,83.8,,83.8,"Triolo, Jared",-0.002945568,0.010901883,0,0,-0.002945568,0,0,0.010901883,1,0,0,0.024646308,0.083628747,0,0,0,,2025,2025,2025,2.277382294,0.926462608,1.350919687,43,1.908992614,0,-0.982530007,31,1.053924368,0.296995318,4.183081789,1.205060968,12,"Triolo, Jared",All,1.350919687,593,0.020236088,11,1,0,0,0,11,1,4.294978215,1.093164542,12.01279492,15.57613067,3.563335753,12.05325,24.66258333,12.60933333,"Triolo, Jared",259,14.7,34.4,108.9,89,99.3,91.1,88.4,422,169,405,99,38.2,16,6.2,4.3,376,259,0.227,0.239,-0.012,0.356,0.383,-0.027,0.296,0.31,-0.014,-0.321062966,-0.321062966,0.412159614,0.010901883,-0.744124463,,,,,1166,0,0,0,0,1166,0,0,0,Pirates,SS,0,1,2,-2,1,0,1,-1,76%,76%,0%,134,1454,-4.821522854,-9.735387468,-11.67347181,12.11595468,4.471381736,PIT,SS,27,131,,4.38,28.8
687263,"Neto, Zach",2025,R,925,0.903320313,672,71.40877652,0.132972973,0.366071429,0.265945946,0.180059524,0.130810811,7.055745276,30,-10.8672345,253,0.273513514,327,0.353513514,39.04102481,18.05954565,-5.656547601,0.482162162,17.91012104,36.30643605,18.39631502,21.57411449,925,358,0.363128492,0.636871508,0.315642458,0.245810056,0.075418994,0.458100559,0.332402235,0.209497207,0.217877095,0.111731844,0.033519553,0.240223464,0.220670391,0.175977654,"Neto, Zach",,6,Shortstop,634,0,0,0,634,0,0,0,634,0,90.5,,,,85.8,,,,85.8,,85.8,"Neto, Zach",0.162061103,-0.144146224,0.162061103,0,0,-0.144146224,0,0,1,1,1,0.417794468,0.492407176,0,1,1,1,2025,2025,2025,1.364491436,2.232293518,-0.867802082,83,3.826065867,0,-1.593772349,49,-1.845623086,0.977821004,1.408269797,4.504207092,34,"Neto, Zach",All,-0.867802082,853,0.033997655,21,8,3,1,1,23,11,14.11366673,-8.20118984,12.82031523,17.32062252,4.500307285,12.88148276,25.84044828,12.95896552,"Neto, Zach",358,17.5,38,111.3,91,101.8,96.4,83.7,447,187,404,167,46.6,50,14,9,554,358,0.257,0.251,0.006,0.474,0.495,-0.021,0.337,0.344,-0.007,-3.917832863,-3.917832863,-5.679199315,-0.144146224,1.905512675,,,,,3235,0,0,0,0,3235,0,0,0,Angels,SS,-6,-8,5,-3,-11,1,-7,0,73%,74%,-1%,108,2171,9.538620862,5.08419574,-17.74980324,10.90841373,11.29581464,LAA,SS,24,163,,4.43,28.1
607208,"Turner, Trea",2025,R,1062,0.903829787,814,71.18682651,0.177966102,0.335380835,0.257062147,0.146191646,0.112052731,7.551834849,18,-6.373109559,248,0.233521657,419,0.394538606,27.87888991,8.092034003,-2.921390377,0.599811676,0.45700443,29.33639893,28.8793945,28.78870167,1062,484,0.483471074,0.516528926,0.231404959,0.241735537,0.04338843,0.386363636,0.373966942,0.239669421,0.227272727,0.188016529,0.068181818,0.159090909,0.185950413,0.171487603,"Turner, Trea",,6,Shortstop,651,0,0,0,651,0,0,0,651,0,84.5,,,,82.3,,,,82.3,,82.3,"Turner, Trea",-0.494821471,0.486439415,0,0,-0.494821471,0,0,0.486439415,3,0,0,0.680855512,0.686147303,0,0,0,,2025,2025,2025,7.428069036,4.760981988,2.667087047,89,5.912285262,0,-1.151303274,59,1.084236292,1.582850755,5.742512904,7.385779799,30,"Turner, Trea",All,2.667087047,1161,0.024978467,26,3,1,0,0,26,4,12.96257868,0.165714028,12.22869341,16.08215091,3.853457498,12.81055172,25.85124138,13.04068966,"Turner, Trea",484,9.1,34.7,111.7,89.3,100.1,92.6,87,426,156,393,204,42.1,28,5.8,4.4,639,484,0.304,0.27,0.034,0.457,0.41,0.047,0.352,0.321,0.031,10.5837084,10.5837084,12.1101638,0.486439415,-2.012894816,,,,,3649,0,0,0,0,3649,0,0,0,Phillies,SS,13,17,2,12,2,1,14,3,72%,69%,3%,143,2407,21.3425204,10.12141282,-7.800556163,9.177670928,9.843992813,PHI,SS,32,265,117,4.22,30.3
691026,"Winn, Masyn",2025,R,891,0.904568528,724,71.10133658,0.172839506,0.312154696,0.253647587,0.117403315,0.095398429,7.466488844,9,-25.09916534,167,0.187429854,347,0.389450056,29.10242546,5.548808916,-3.860938333,0.436588103,0.438370007,34.01385814,33.57548813,23.06399959,891,393,0.391857506,0.608142494,0.244274809,0.254452926,0.109414758,0.389312977,0.351145038,0.259541985,0.178117048,0.147582697,0.066157761,0.211195929,0.203562341,0.193384224,"Winn, Masyn",,6,Shortstop,617,0,0,0,617,0,0,0,617,0,94.7,,,,90.7,,,,90.7,,90.7,"Winn, Masyn",0.071339396,-0.234866483,0.546582566,0,-0.47524317,-0.606087764,0,0.371221281,16,8,0.5,0.525200341,0.492819172,0,8,0.5,1,2025,2025,2025,3.071910916,2.663643303,0.408267612,57,3.646273363,0,-0.982630059,47,0.454489472,-0.04622186,1.459030619,-0.611926802,10,"Winn, Masyn",All,0.408267612,691,0.013024602,7,2,0,1,0,8,2,-0.108283577,0.955387395,13.0341136,16.1147376,3.080624,13.27277778,23.73766667,10.46488889,"Winn, Masyn",393,16,31,110,88.3,98.8,90.7,88.8,403,163,388,136,34.6,19,4.8,3.5,537,393,0.253,0.24,0.013,0.363,0.347,0.016,0.297,0.286,0.011,16.87255308,16.87255308,16.02978235,-0.234866483,1.07763721,,,,,3323,0,0,0,0,3323,0,0,0,Cardinals,SS,16,21,17,0,2,2,16,6,76%,71%,5%,138,2256,-5.668338854,-17.8628779,-10.15521919,13.76876756,8.580990679,STL,SS,23,200,7,4.32,28.4
596115,"Story, Trevor",2025,R,1172,0.904320988,827,71.08804083,0.142491468,0.311970979,0.220136519,0.164449819,0.116040956,7.358714863,20,-14.30103864,345,0.294368601,380,0.324232082,29.41533898,10.54071341,-4.526314112,0.461604096,9.659274011,35.36004416,25.70077014,29.9125831,1172,438,0.436073059,0.563926941,0.273972603,0.205479452,0.084474886,0.374429224,0.347031963,0.278538813,0.221461187,0.157534247,0.057077626,0.152968037,0.189497717,0.221461187,"Story, Trevor",,6,Shortstop,783,0,0,0,783,0,0,0,783,0,87.2,,,,82.3,,,,82.3,,82.3,"Story, Trevor",-0.005946186,0.021115589,0.003697002,0,-0.009643189,-0.00359474,0,0.024710329,4,2,0.5,0.510607948,0.529869725,0,2,0.5,1,2025,2025,2025,7.209500046,2.939817658,4.269682387,78,5.033507586,-0.772125561,-1.321564367,50,4.181217715,0.088464672,19.40298444,-0.164199528,28,"Story, Trevor",All,4.269682387,978,0.025562372,24,1,0,2,1,27,1,17.5510833,1.687701617,12.45803687,15.90470056,3.446663687,12.18656,23.591,11.40444,"Story, Trevor",438,14.2,32.6,111.7,91.4,102.4,94.5,90.2,431,166,388,206,47,43,9.8,6.6,654,438,0.263,0.249,0.014,0.433,0.421,0.012,0.32,0.311,0.009,-7.736884868,-7.736884868,-6.939063959,0.021115589,-0.818936498,,,,,4114,0,0,0,0,4114,0,0,0,Red Sox,SS,-7,-9,-2,-6,0,-1,-5,-4,73%,75%,-2%,111,2472,4.975433665,-6.080067228,-3.250956668,4.986745459,9.319712102,BOS,SS,32,214,1,4.37,28.6
641487,"Crawford, J.P.",2025,L,1066,0.904923599,862,71.05003906,0.193245779,0.29350348,0.237335835,0.107888631,0.087242026,7.1547606,7,-28.26202627,204,0.191369606,411,0.385553471,36.03808139,4.710313479,1.656915545,0.367729831,1.685909544,36.60849636,34.92258681,27.63642754,1066,455,0.443956044,0.556043956,0.230769231,0.272527473,0.052747253,0.336263736,0.340659341,0.323076923,0.182417582,0.167032967,0.094505495,0.153846154,0.173626374,0.228571429,"Crawford, J.P.",,6,Shortstop,499,0,0,0,499,0,0,0,499,0,82.5,,,,79.6,,,,79.6,,79.6,"Crawford, J.P.",-0.250138821,0.238480107,0.001822205,0,-0.251961026,-0.00179737,0,0.240277477,3,1,0.333333333,0.730730384,0.720000307,0,1,0.333333333,1,2025,2025,2025,-1.776317056,-2.184027708,0.407710652,35,1.674690131,-1.751360725,-2.107357114,29,0.620628691,-0.212918039,-1.759822398,-1.578859621,6,"Crawford, J.P.",All,0.407710652,1187,0.00505476,6,0,0,0,0,6,0,-7.640470243,4.301788224,11.0105887,13.54400706,2.533418358,11.00833333,23.23716667,12.22883333,"Crawford, J.P.",455,11.5,40,110.1,87.2,98.2,89.1,86.4,417,154,381,158,34.7,22,4.8,3.4,654,455,0.265,0.266,-0.001,0.37,0.386,-0.016,0.322,0.329,-0.007,-8.686681368,-8.686681368,-8.705124963,0.238480107,-0.220036512,,,,,4154,0,0,0,0,4154,0,0,0,Mariners,SS,-10,-13,-4,-5,-3,-1,-5,-8,73%,75%,-2%,136,2731,2.552472008,-21.88486273,-6.979011262,21.45957042,9.956775582,SEA,SS,30,221,,4.54,26.7
596019,"Lindor, Francisco",2025,R,1180,0.906298003,942,70.95748734,0.16440678,0.337579618,0.269491525,0.139065817,0.111016949,7.500810839,14,-23.68335972,238,0.201694915,436,0.369491525,33.83563854,11.1119482,-1.573918459,0.511016949,2.244116478,29.3206197,27.07650323,26.00647045,1180,520,0.390384615,0.609615385,0.275,0.25,0.084615385,0.421153846,0.353846154,0.225,0.194230769,0.15,0.046153846,0.226923077,0.203846154,0.178846154,"Lindor, Francisco",,6,Shortstop,819,0,0,0,819,0,0,0,819,0,87.5,,,,81.1,,,,81.1,,81.1,"Lindor, Francisco",-0.04100556,0.101820584,0.001822205,0,-0.042827765,-0.00179737,0,0.103617954,4,1,0.25,0.326223848,0.411126189,0,1,0.25,1,2025,2025,2025,3.205352102,0.225738781,2.979613321,87,3.490911129,-1.823702021,-1.441470328,59,2.496369274,0.483244047,10.47033941,3.229273436,28,"Lindor, Francisco",All,2.979613321,1193,0.023470243,25,3,0,0,0,25,3,12.74084983,0.958763012,12.72689662,17.51292199,4.786025376,14.50214815,29.21922222,14.71707407,"Lindor, Francisco",520,15.1,34.6,112.9,90.5,100.8,95,86.5,425,175,390,231,44.4,46,8.8,6.3,732,520,0.267,0.26,0.007,0.466,0.454,0.012,0.35,0.345,0.005,2.945601223,2.945601223,3.974844072,0.101820584,-1.131063433,,,,,4122,0,0,0,0,4122,0,0,0,Mets,SS,4,5,10,-5,2,-1,2,4,74%,74%,0%,121,2940,18.68561842,-6.061718498,-13.6382468,23.52036936,14.86521437,NYM,SS,31,229,1,4.4,27.4
621020,"Swanson, Dansby",2025,R,1129,0.902478018,814,70.90717034,0.056687334,0.356265356,0.256864482,0.16953317,0.122232064,7.414733012,29,-23.68588987,315,0.279007972,401,0.355181577,34.57221344,15.6398325,-1.514734947,0.594331267,1.923812047,32.38631745,30.4625054,27.56386377,1129,428,0.422897196,0.577102804,0.273364486,0.245327103,0.058411215,0.422897196,0.39953271,0.177570093,0.245327103,0.156542056,0.021028037,0.177570093,0.242990654,0.156542056,"Swanson, Dansby",,6,Shortstop,680,0,0,0,680,0,0,0,680,0,84.1,,,,79.6,,,,79.6,,79.6,"Swanson, Dansby",-0.296058393,0.250386914,0.001822205,0,-0.297880598,-0.00179737,0,0.252184284,5,1,0.2,0.539735218,0.517498207,0,1,0.2,1,2025,2025,2025,5.427117677,2.901058787,2.52605889,60,3.979146626,0,-1.078087839,42,2.481123734,0.044935156,10.53032634,-0.234151231,18,"Swanson, Dansby",All,2.52605889,840,0.021428571,17,1,0,0,0,17,1,8.428879644,1.867295469,12.68170164,16.19193553,3.510233881,12.67272222,24.15144444,11.47872222,"Swanson, Dansby",428,13.3,36.9,109.3,90.5,101.2,95.7,85.2,441,171,403,204,47.8,50,11.7,7.8,645,428,0.244,0.267,-0.023,0.417,0.477,-0.06,0.31,0.345,-0.035,2.473587146,2.473587146,1.2427937,0.250386914,0.980406531,,,,,4161,0,0,0,0,4161,0,0,0,Cubs,SS,3,4,9,-1,-2,-1,0,4,78%,77%,1%,112,2520,-4.41835771,-4.975710233,-24.64853778,14.6712724,10.5346179,CHC,SS,31,203,3,4.3,28.5
